GSE_ID,GSM_ID,GPL,title,MTHFR,TYMS,MTR,MTRR,CYP1A1,GSTM1,GSTT1,GSTP1,TLR2,TLR4,TLR7,TLR9,STAT4
GSE45291,GSM1101208,GPL13158,031709_2657979938_053,3.675995197926936,4.378443824615624,7.548625347794564,6.2652493633495645,2.23468002238881,7.87730595897548,3.75993819275031,9.8683279012363,10.8412136730633,8.698013143746147,6.344044418445105,4.62231598989562,9.71859819553922
GSE45291,GSM1101209,GPL13158,073109_3042695838_124,3.66206828807273,4.0756637521582935,6.97805654748182,5.785803573049369,2.23468002238881,7.70431523346864,3.64799364096695,10.7657599258228,10.4457994526877,8.269661316847422,6.47165306206362,4.11000759022234,9.32484307900308
GSE45291,GSM1101210,GPL13158,032409_2657980538_032,3.61261380359808,4.531289706696996,7.510979783912875,5.97034686055375,2.23468002238881,9.594958490178886,4.29793474401077,9.49772156496018,10.7257690679489,8.2078288893325,7.01468959303128,4.67080725667229,9.4035029267505
GSE45291,GSM1101211,GPL13158,031709_2690339938_051,3.6395087179140524,4.962213618377366,7.180680716893891,6.039896550869605,2.23468002238881,6.8154753578725,3.467601029643665,10.4979413489833,10.8459141359068,8.925821463968447,6.85140143053188,4.41360204349461,9.35036614563708
GSE45291,GSM1101212,GPL13158,031709_2980627538_039,3.6566396490027544,3.8790708663505136,7.772584803578825,6.367927427613675,2.23468002238881,8.332715195491854,3.34972927788519,9.88707542369264,9.77604388233071,8.478782768025937,6.96161731167226,4.86484897040731,9.96315347185416
GSE45291,GSM1101213,GPL13158,073109_3064514938_148,3.653528663276888,4.370442859902517,6.186849092247934,5.013838313402985,2.23468002238881,6.999276499157685,3.645703618491775,10.5733828550684,11.6720784382503,9.927057699193108,4.841561244023285,4.20431272805249,8.9246738405112
GSE45291,GSM1101214,GPL13158,032409_2490098938_049,3.7665619404398463,4.427337121589687,8.02813410305383,6.72568357669434,2.23468002238881,8.932820797485846,4.036741770416199,9.8854944193027,9.92571414473622,7.885839212674778,6.767597403118545,4.69190267091995,10.0280767724283
GSE45291,GSM1101215,GPL13158,073109_2402914739_063,3.6018186183151863,4.715055958274203,6.553071805112445,5.554771596139956,2.23468002238881,9.131919713177659,3.83997269312787,11.3045242860002,10.9739938144756,8.293550531269812,5.945607745005515,4.70832929587127,9.66318739046082
GSE45291,GSM1101216,GPL13158,031709_2602305638_074,3.6696956448190776,4.234176822032513,7.15644363683082,5.898394634084635,2.23468002238881,6.955024016170255,4.2711038821428104,10.5250249267468,10.4885404292395,8.290273984476315,6.7061223160850245,4.56020225331563,9.45029987903124
GSE45291,GSM1101217,GPL13158,073109_3064522538_145,3.5264003082665782,5.678015272493707,5.685594918887954,5.32589224605922,2.23468002238881,8.090863327711816,4.022346585668725,10.4026038660117,10.7781391097121,8.815905468579707,5.602424109771405,4.25782985939165,8.18665996064495
GSE45291,GSM1101218,GPL13158,031709_2566296638_063,3.849372099857632,4.242867038799264,7.693635173100731,6.56691526836167,2.23468002238881,7.8709949498472795,3.2658139383812648,9.99548135713433,10.843524698295,8.205775824814895,7.1481435747066095,4.28394580866241,10.1716993991887
GSE45291,GSM1101219,GPL13158,073109_2980627738_131,3.6179284118639443,4.547422251999756,6.740305605801675,6.2561027203176796,2.23468002238881,8.817920441913738,3.1468198706354498,10.8605857430314,10.6391423039321,8.901061643585216,6.31536382812918,4.05968952089103,8.96383314562393
GSE45291,GSM1101220,GPL13158,073109_2989671438_032,3.640005263640036,4.255364299261321,6.303558509623301,5.110615637065624,2.23468002238881,8.58480137255128,3.467601029643665,11.3398981477592,10.7982231348595,7.953914485021382,6.0313376578837,5.29650828151942,9.28535432572326
GSE45291,GSM1101221,GPL13158,032409_2490099638_034,3.4766816589314944,4.53985684484926,6.87929843684362,5.88745670664566,2.23468002238881,9.425231397745861,3.8036026879513,9.6496973854078,11.0278584526387,9.035765497914925,6.668406709616825,4.82146049955651,8.89535660219484
GSE45291,GSM1101222,GPL13158,073109_1284178538_078,3.721376718441482,4.768553732078794,6.9280985766036,5.790977891620315,2.23468002238881,8.547272906513905,3.93554990417289,11.2609429718162,10.0158549268632,8.075917962080583,5.913155192040035,4.79436004244101,9.58544492916302
GSE45291,GSM1101223,GPL13158,073109_3131866738_099,3.735914032355312,4.14448365881761,7.06953887208862,5.92837556909451,2.23468002238881,9.261240729564761,4.1966102172459845,10.8616221820355,10.2508591842041,8.775842050765892,6.21196953500652,4.2742914829543,9.6459852826092
GSE45291,GSM1101224,GPL13158,031709_2451661838_079,3.6535767429305657,4.003023147831176,6.937433292233385,5.85914127362509,2.23468002238881,7.057997154348779,3.467601029643665,10.2697582087017,10.4443820336888,8.336165008936174,6.27545611557282,4.64411482080055,9.30697581198913
GSE45291,GSM1101225,GPL13158,031709_2602305538_084,3.76640143856115,3.7733078773479636,7.39692224484336,6.0809818202703845,2.23468002238881,7.7916749699668895,3.769236740835515,10.6393104875495,10.5337876617713,8.474701829080947,6.773713600750615,4.53308787162624,10.0720379499647
GSE45291,GSM1101226,GPL13158,073109_3075409738_095,3.832931795459674,3.9132550471027163,5.82474674391983,5.4444776320067945,2.23468002238881,8.503793400369235,4.053008258571165,11.441849047615,10.4682215506652,8.332064936294385,6.098569621170635,4.86936031876693,9.04561637426769
GSE45291,GSM1101227,GPL13158,032409_2447317738_008,3.6364977322351804,3.9885461158742803,7.6174744975113,6.0577545123322505,2.23468002238881,8.721909026063475,3.456038671371085,10.0847195339026,10.7471768431255,8.533009600642705,6.9658715964209055,4.62373936362264,9.76850798665538
GSE45291,GSM1101228,GPL13158,073109_3187300639_022,3.801814329972282,4.2817094095451695,7.192142059596915,5.580186479527425,2.23468002238881,8.170451088018154,3.871414760525215,10.983132125655,10.8001363546831,8.339938855546198,7.098188018840595,4.57706575794892,9.43450723209122
GSE45291,GSM1101229,GPL13158,073109_2989671738_034,3.5292873820495485,4.086775674719057,5.403618064996365,5.055260624743805,2.23468002238881,8.052597292837156,3.9340941353249548,10.3501613067917,11.7997673050738,9.811165472273355,5.22934751945027,5.07444873279359,8.04773758284795
GSE45291,GSM1101230,GPL13158,073109_2494545740_066,3.69261739600064,4.520127619268989,5.628636789197206,5.271166127384415,2.23468002238881,6.968492273988225,3.3305243022949997,11.0067510580709,11.4120136512398,9.667138450087215,5.36206762774807,4.86764279642375,7.46290809051105
GSE45291,GSM1101231,GPL13158,032409_2989981638_060,3.725573386544538,4.648562703885304,7.346570415739765,5.802782738418244,2.23468002238881,8.535025341180035,3.607975662815415,8.50759497086445,11.3293657213858,8.274783192544747,6.8095474833544944,4.93891038893266,9.2962338524914
GSE45291,GSM1101232,GPL13158,031709_2595325638_075,3.751126568289746,4.270934869575281,7.53547897249493,5.872970497143226,2.23468002238881,6.917609883012769,3.920552911948935,10.1772761345534,11.0357410866376,9.34301507192609,6.537234880187659,4.3245697024647,9.11555788794352
GSE45291,GSM1101233,GPL13158,031709_2880642638_021,3.75494585196477,4.557452853022601,7.20465656584104,6.061671105106045,2.23468002238881,9.313956022995475,3.798739088706265,9.81784181564113,10.1664514170071,8.299273488793254,6.109512831844125,4.56570976980301,10.2700369719151
GSE45291,GSM1101234,GPL13158,031709_2475991738_052,3.7286505774551415,4.00975645877999,7.56400807472429,5.960096280366125,2.23468002238881,8.68556903172637,3.628616435377145,10.035574021893,10.5426619805434,8.772449885139519,7.285846023166375,4.44562907787961,9.65681598651715
GSE45291,GSM1101235,GPL13158,031709_2553006638_072,3.6686857862953417,4.132953315650373,7.30106010570465,6.208506564238835,2.23468002238881,9.323425911289565,3.74648587675965,9.13151397374513,10.9794918182695,8.675679154932798,6.38588706234143,4.8482352825473,9.0332720657395
GSE45291,GSM1101236,GPL13158,032409_2490099738_022,3.612830465661432,4.412251120682597,7.484167884976721,6.589565106074475,2.23468002238881,9.644600823592485,3.2658139383812648,9.75711071375944,10.7280477813515,8.154155472974528,7.25139659887176,4.66118799749295,9.50520076719953
GSE45291,GSM1101237,GPL13158,073109_2989671638_129,3.453122844279444,3.768956229977403,6.04281497976274,4.7866377609636395,2.23468002238881,6.703089619862455,3.99013542303871,10.103139326951,11.7658591415577,9.789885742794134,5.190152466903985,4.52033267167159,8.23679076500604
GSE45291,GSM1101238,GPL13158,031709_2989671838_029,3.724382175032516,4.3992900962965535,7.27747498516001,6.04930015295872,2.23468002238881,8.44258322457073,3.9836986386992947,9.73188659475103,10.6673583717223,8.256068706394185,6.553793124410805,4.57625318171136,9.35537922525534
GSE45291,GSM1101239,GPL13158,031709_2690340438_066,3.5083058986601,4.210681937020797,7.50925679726641,5.840788660668435,2.23468002238881,7.389726944781345,3.836721917980035,9.36510816995852,11.0801349128636,9.139353593405895,6.44408936293617,4.9934829955397,9.43431734080802
GSE45291,GSM1101240,GPL13158,032409_2553006738_020,3.799686565525846,3.9384248334677463,7.988022252416716,6.203997971994616,2.23468002238881,9.275572084522526,4.5339444584408195,9.2667549264612,10.1229878421867,8.148852699346381,7.040198623597875,4.55879881773048,9.94957942705954
GSE45291,GSM1101241,GPL13158,031709_2496756638_094,3.618189535976456,3.9889561583623596,7.407390128479685,5.82398143707291,2.23468002238881,8.82936596091735,3.772693582746395,10.1758859467561,10.3030897866816,8.150720119759377,6.418774475847865,4.41205501698365,9.65094766141323
GSE45291,GSM1101242,GPL13158,073109_2566237638_115,3.536892116656542,5.049391537921027,6.69097810386696,5.634668964981255,2.23468002238881,8.31849389373079,3.61844088666315,10.7048322307358,10.2142130718423,8.596238235954603,5.341938295398485,3.88503829696261,9.86110971460036
GSE45291,GSM1101243,GPL13158,073109_3022203838_003,3.539739263618948,4.15979544734632,6.476460793448185,5.43223466865445,2.23468002238881,6.993242775429074,4.207612087387595,10.7528182444978,10.676578719284,8.51649187528987,5.78808887251763,4.79404517346584,9.1810406222198
GSE45291,GSM1101244,GPL13158,073109_3188582838_047,3.9846036679784715,3.9149137370585034,6.25555412614592,5.227202049513741,2.23468002238881,8.338896987991834,3.756009559888655,11.4307707218861,10.5060600176196,8.452847306972025,6.31636008772925,5.38502553899525,8.31727954898586
GSE45291,GSM1101245,GPL13158,032409_2424676738_042,3.603632418011526,4.264292178960329,7.603949234218185,5.984273226731845,2.23468002238881,8.98219167335106,4.01557359789442,8.45519642958431,10.5177225556113,8.63104910243566,6.54446416347561,4.5257958240139,8.96504187955092
GSE45291,GSM1101246,GPL13158,032409_2469749838_015,3.6457344107863805,4.10789873483448,7.00377055966982,6.00767421956753,2.25161743417507,9.63040090984003,3.2658139383812648,8.7658491931292,10.8727178596824,8.478317505338739,6.825396624424795,4.70544591363756,9.53389673418092
GSE45291,GSM1101247,GPL13158,031709_2402895838_070,3.755017249673724,4.005583161690891,6.652420745184945,5.68741288241454,2.23468002238881,8.408545821987815,3.623083456988005,9.52788134720344,11.4802633915443,9.729138394437568,6.35682299527492,4.42298664312766,9.03485261762588
GSE45291,GSM1101248,GPL13158,031709_2402899638_044,3.770721762115772,4.401984901403879,7.575727796824605,6.237841052190316,2.23468002238881,8.93518063849327,3.95958582174335,9.4440252230142,10.3765288869553,8.730381123677697,6.10204833860658,4.69906169672712,9.7015922488619
GSE45291,GSM1101249,GPL13158,032409_2490099538_048,3.7296302067035585,4.547001775237146,7.3416549379435905,5.936739761069916,2.23468002238881,8.372755156181706,3.69070944644329,9.72402598149663,10.6091620993266,8.125397386504176,7.574916384642799,4.28246070220034,9.79620014395119
GSE45291,GSM1101250,GPL13158,032409_2402897738_050,3.64870338385699,4.049430487533237,7.7766545445679895,6.091886510867756,2.23468002238881,8.680068735069455,3.86717449321416,9.53122871315385,10.5820582307662,7.84169642441174,7.008563295631925,4.92489755583718,9.53950459482214
GSE45291,GSM1101251,GPL13158,073109_1290695938_016,3.63924796213121,4.10430265265465,5.9073586701792795,5.35742760592048,2.23468002238881,8.54059517984544,3.2658139383812648,10.9554232805333,11.0348773509141,8.101535478747099,5.73094912637222,5.16593567747704,9.33345834819674
GSE45291,GSM1101252,GPL13158,031709_2494533739_033,3.602072460454964,4.776924769311356,7.42144422255849,6.046194650437879,2.23468002238881,7.239587635620746,3.755836813660765,10.1102628011064,10.7612679805328,9.178537786010647,7.49590384741222,4.28334750178542,9.24710283790828
GSE45291,GSM1101253,GPL13158,073109_3075409538_069,3.64294466287674,3.975528549772843,6.58730412801015,5.4517185944808,2.23468002238881,8.61244519362103,4.387863482097275,10.5966878187512,10.9977595698537,8.493656650895291,6.392664954200345,4.77381490502213,8.9904694955243
GSE45291,GSM1101254,GPL13158,073109_3051668838_054,3.721384477343842,4.599141843591847,5.945288907077365,5.449001689253215,2.23468002238881,8.846363283335695,4.31157721000888,11.0307862808788,11.0592685176703,8.987680406046943,6.34046314366277,4.86243060720118,8.83713442855016
GSE45291,GSM1101255,GPL13158,073109_3110731638_070,3.74186280220581,4.870643672586984,5.50362467304752,4.994201506284615,2.23468002238881,6.509133727066575,3.719490202379025,10.5527217333522,11.5472036664715,9.567711651168162,5.39194291225172,4.48333344546436,8.06107136852549
GSE45291,GSM1101256,GPL13158,032409_3017471538_058,3.6497916908023385,4.4291754474547735,8.009526410886314,6.123287935702464,2.23468002238881,8.332024318892655,4.031111422353121,8.93122584448056,10.9919056396383,8.438868263548516,7.042800250274119,4.77614522820237,9.92494714747932
GSE45291,GSM1101257,GPL13158,031709_2494533839_047,3.9168425982450423,4.180467676405737,6.75892413428968,6.037567598917425,2.23468002238881,7.57917526228967,3.914536101519645,9.25386456879647,10.5826026237529,8.897406024904443,6.466885715825731,4.72403788486648,9.01601286921461
GSE45291,GSM1101258,GPL13158,073109_3101212538_043,3.758805610970524,4.234364019109074,6.5856996665393055,5.263926157822665,2.23468002238881,6.767734350548025,3.32582148674757,11.2868267662442,10.5375765071097,9.114033827255465,6.56171580714415,4.391133170268,9.03654071811701
GSE45291,GSM1101259,GPL13158,032409_2657979838_007,3.4641739649759797,4.797146896466853,7.718238744816855,6.12482985016694,2.23468002238881,9.31222770793749,4.049485983091275,9.63041290284857,10.4877828960427,8.694068926704581,7.030058348778615,4.23770860971786,9.41890729202218
GSE45291,GSM1101260,GPL13158,073109_3131866538_143,3.7831942883783176,4.504762095755511,7.182858594481596,5.953217811652644,2.23468002238881,7.5783531020920645,3.69923778862544,11.1804118175612,10.5041930997216,8.254801167776218,6.988196571636715,4.15638716644089,9.28193893651224
GSE45291,GSM1101261,GPL13158,073109_3075409638_155,3.6273451020611347,4.284428927022557,7.044852362545355,6.266570832401555,2.23468002238881,8.144117283393966,3.027354423942885,11.37165054235,10.5896980267751,8.378842260373457,6.621277289168905,4.45379101899677,9.16772136962254
GSE45291,GSM1101262,GPL13158,032409_2566403638_012,3.369963465408138,5.03025089422321,8.298719175959981,6.264895286548665,2.23468002238881,8.10785797252283,3.9719177192028448,7.99916274116193,10.7994273373205,8.471424199661342,7.168223615009865,4.53312434405207,9.73039617279895
GSE45291,GSM1101263,GPL13158,073109_3156375838_090,3.7665675365028704,4.075774552417493,6.977712351885305,5.398295804632985,2.23468002238881,6.369866670870049,3.59042397183673,11.2449693935609,10.8893187831907,9.020343650200426,7.88877823775651,3.89568953129443,8.54850980403842
GSE45291,GSM1101264,GPL13158,031709_2490098838_076,3.52661235034587,3.992183802947997,6.93361557413762,6.045981196858415,2.23468002238881,6.853116140966475,4.11822796749901,10.7523589902205,10.7162954756586,8.836832542544471,6.824992619281399,4.56535835392418,9.1417764863832
GSE45291,GSM1101265,GPL13158,073109_3052754838_159,3.5201483776334284,3.8731621781933705,6.29883243312698,5.559886758930215,2.23468002238881,6.804516990278635,3.837534235535145,10.3888509646939,10.6145638600015,9.004601208636595,5.90383639544826,4.058350364288,8.52092163295841
GSE45291,GSM1101266,GPL13158,031709_2451661638_064,3.678530461716208,4.473344142317903,7.266968069177855,5.790977891620315,2.23468002238881,8.18230959183569,3.59042397183673,9.06175185797148,11.1010000653571,9.50513786521509,6.667702092446975,4.57332435476533,8.91506017386182
